Name,Email,Phone,Address,City,Country,is_subsidiary,parent_company
PANACEA MEDS SOLUTIONS,,,,,KE,,
PANKAJ PATEL,,,,,KE,,
PHADAM HOSPITAL CO LTD,,,,,KE,,
PHARMA INNOCULIA ENTERPRISE,,,,,KE,,
PHARMACHOICE PHARMACEUTICALS,,,,,KE,,
PHARMACO HEALTHCARE,,,,,KE,,
PHARMAVITS MEDICAL SERVICES LTD,,,,,KE,,
PRIMEPHARM PHARMACY AND MEDICAL CENTER,,,,,KE,,
RAKESH VINAYAK,,,,,KE,,
RANIATAWAKAL CHEMIST,,,,,KE,,
RAY PHARMACEUTICALS LTD,,,,,KE,,
RFH HEALTHCARE KENYA,,,,,KE,,
ROY PARCEL SERVICES LTD - CLAIMS A/C,,,,,KE,,
RUJCHEM PHARMACY,,,,,KE,,
SAFEDOSE PHARMACY & DIAGNOSTICS LTD(CASH A/C),,,,,KE,,
SAICARE ENTERPRISES LTD,,,,,KE,,
SANJAY MITRA,,,,,KE,,
SANOFI AVENTIS (K) LTD,,,,,KE,,
SEA-LANE PHARMACEUTICALS,,,,,KE,,
SHAMCHEM PHARMACY,,,,,KE,,
SHAZIA JIN C/O MR. KHALIL BAGHA,,,,,KE,,
SHEBAH CHEMIST,,,,,KE,,
SHIKANGO PHARMACY,,,,,KE,,
SIERRA DISPENSING CHEMISTS LTD,,,,,KE,,
SKY HEALTHCARE LIMITED (MEDR),,,,,KE,,
SMARTLIFE CHEMIST/INV 20297842,,,,,KE,,
ST. JUDE CHEMIST,,,,,KE,,
STAR HOSPITAL,,,,,KE,,
SUBHASH GANATRA - RYAS,,,,,KE,,
SUNMED PHARMACY LTD,,,,,KE,,
SYNAPSE PHARMACEUTICALS LTD,,,,,KE,,
THE BOMA HOTELS,,,,,KE,,
THE DAWAMEDS HOSPITAL LTD,,,,,KE,,
TOPLINE PHARMACY-CASH,,,,,KE,,
TRANLEOS CHEMIST,,,,,KE,,
TRANSLAB PHARMACEUTICALS LTD,,,,,KE,,
TWINS CHEMIST,,,,,KE,,
TWO FAMILIES LTD - KAREN,,,,,KE,,
UNILEVER TEA KENYA LIMITED,,,,,KE,,
UNITED NATIONS ,,,,,KE,,
UPPER MATHIOYA CHEMISTS,,,,,KE,,
USHIRIKA - MARTIAN LIMITED,,,,,KE,,
UTABORA PHARMACY,,,,,KE,,
UZURI EXPORTERS,,,,,KE,,
ZANAKI PHARMACY,,,,,KE,,
