distributor,distributor_product_name,sanofi_product_name,sanofi_gmid,sanofi_product_id
"FEELA PHARMA",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",306220,212
"FEELA PHARMA",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",306222,213
"FEELA PHARMA",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",306225,214
"FEELA PHARMA",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",306226,215
"FEELA PHARMA",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",502299,216
"FEELA PHARMA",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",476009,217
"FEELA PHARMA",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",477015,218
"FEELA PHARMA",,"FLEMING 457MG/5ML SUSP BT1 M24 KE",477034,219
"FEELA PHARMA",,"FLEMING 875-125MG TABCO BL2X7 M24 EX",476043,220
"FEELA PHARMA",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",415360,221
"FEELA PHARMA",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",615902,222
"FEELA PHARMA",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",250798,223
"FEELA PHARMA",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",251781,224
"FEELA PHARMA",,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",477787,225
"FEELA PHARMA",,"ZOXON 1G INJPO VL1+AM1 M36 KE",477044,226
"FEELA PHARMA",,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",643215,227
"FEELA PHARMA",,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",643216,228
"FEELA PHARMA",,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",641849,229
"FEELA PHARMA",,"FLAGYL 500MG/+ LIQ BT1 ZA",67294,230
"FEELA PHARMA",,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",645815,231
"FEELA PHARMA",,"BOX HISTIACIL NF 150ML JBE ADU",626547,232
"FEELA PHARMA",,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",245298,233
"FEELA PHARMA",,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",352016,234
"FEELA PHARMA",,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",370351,235
"FEELA PHARMA",,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",407096,236
"FEELA PHARMA",,"LASIX 20MG/2ML INJ AM5 XE",518946,237
"FEELA PHARMA",,"LASIX 40MG TAB BL2X10 M36 XE",505579,238
"FEELA PHARMA",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",436418,239
"FEELA PHARMA",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",213714,240
"FEELA PHARMA",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",258746,241
"FEELA PHARMA",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",312451,242
"FEELA PHARMA",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",642931,243
"FEELA PHARMA",,"MAALOX 84G/+ SUSP BT1 XE",506739,244
"FEELA PHARMA",,"AMARYL 1MG TAB BL3X10 M36 ZA",645820,245
"FEELA PHARMA",,"AMARYL 2MG TAB BL3X10 M36 ZA",645818,246
"FEELA PHARMA",,"AMARYL 4MG TAB BL3X10 M36 ZA",645819,247
"FEELA PHARMA",,"FLAGYL 400MG TAB BT100 M24 ZA",645817,248
"FEELA PHARMA",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",615926,249
"FEELA PHARMA",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",263980,250
"FEELA PHARMA",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",306632,251
"FEELA PHARMA",,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",651969,252
"FEELA PHARMA",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",653312,253
"FEELA PHARMA",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",696080,254
"FEELA PHARMA",,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",696079,255
"FEELA PHARMA",,"BUSCOPAN 20MG/1ML INJ AM5 M36 ZA",652574,256
"FEELA PHARMA",,"BISOLVON LINCTUS DA 160MG/+ SYR BT1 ZA",654229,257
"FEELA PHARMA",,"BUSCOPAN PLUS 10-500MG TABCO BL50X1 EX",653030,258
"FEELA PHARMA",,"DULCOLAX 5MG TABSC BL3X10 M36 XD",693896,259
"FEELA PHARMA",,"MUCOSOLVAN 300MG/+ SYR BT1 M36 EX",651777,260
"FEELA PHARMA",,"APIDRA 300IU/3ML INJ SOLO5 M24 XN",380567,261
"FEELA PHARMA",,"DOLIPRANE 1G SUP BL2X4 FR",62375,262
"FEELA PHARMA",,"DOLIPRANE 1G POWD SC8 NF FR",443925,263
"FEELA PHARMA",,"DOLIPRANE 500MG TAB BL2X8 XD",648641,264
"FEELA PHARMA",,"IMOVANE 7.5MG TABCO BL20 SWI M36 XE",298685,265
"FEELA PHARMA",,"LIPANOR 100MG CAP BL3X10 S4 M36 XD",667138,266
"FEELA PHARMA",,"MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD",250800,267
"FEELA PHARMA",,"PROFEMIGR 150MG TAB BL10 M60 FR",371014,268
"FEELA PHARMA",,"PROFENID 1.5G/60G GEL TB1 S4 M36 XE",594660,269
"FEELA PHARMA",,"SURMONTIL 25MG TAB BL5X10 M36 XD",592231,270
"FEELA PHARMA",,"TELFAST 180MG TABCO BL15 S4 M36 XE",655846,271
"FEELA PHARMA",,"TILDIEM 60MG TAB BL2X15 S3 M36 XD",242086,272
"FEELA PHARMA",,"ARTANE 2MG TAB BL2X25 FR",663419,273
"FEELA PHARMA",,"MUCOSOLVAN 30MG/5ML SYR BT1 M36 XE",686913,274
SODIPHARM,,"AMAREL 1MG TAB BL2X15 M36 XE",268012,1
SODIPHARM,,"AMAREL 2MG TAB BL2X15 M36 XE",268013,2
SODIPHARM,,"AMAREL 3MG TAB BL2X15 M36 XE",268014,3
SODIPHARM,,"AMAREL 4MG TAB BL2X15 M36 XD",268015,4
SODIPHARM,,"AMARYL MIR 2-500MG TABCO BL3X10 XE",307013,5
SODIPHARM,,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",321233,6
SODIPHARM,,"AMITRON 3G/60ML POWD BT1 M36 EX",475982,7
SODIPHARM,,"AMITRON 500MG CAPEM BL12 M36 EX",475871,8
SODIPHARM,,"AMITRON 500MG CAPEM BL50X10 M36 EX",475875,9
SODIPHARM,,"APROVEL 150MG TABCO BL2X14 RM M36 XE",196680,10
SODIPHARM,,"APROVEL 300MG TABCO BL2X14 RM M36 XE",196681,11
SODIPHARM,,"ASPEGIC 100MG POWD SC20 SAF M24 XD",281498,12
SODIPHARM,,"ASPEGIC 1G POWD SC20 SAF M30 XD",298801,13
SODIPHARM,,"ASPEGIC 250MG POWD SC20 SAF M24 XD",281499,14
SODIPHARM,,"ASPEGIC 500MG POWD SC20 SAF M30 XD",281500,15
SODIPHARM,,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",354883,16
SODIPHARM,,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",475991,17
SODIPHARM,,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",636858,18
SODIPHARM,,"CLOMID 50MG TAB BL10 NDSI M36 XE",551042,19
SODIPHARM,,"CLOMID 50MG TAB BL5 NDSI M36 XE",551043,20
SODIPHARM,,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",247831,21
SODIPHARM,,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",247832,22
SODIPHARM,,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",628074,23
SODIPHARM,,"CORDARONE 200MG TAB BL2X15 M24 XD",554523,24
SODIPHARM,,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",323487,25
SODIPHARM,,"CORTANCYL 5MG TAB BL30 SWI M36 XE",298682,26
SODIPHARM,,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",320343,27
SODIPHARM,,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",320344,28
SODIPHARM,,"DAONIL 5MG TAB BL10X10 SWI M24 XE",305481,29
SODIPHARM,,"DAONIL 5MG TAB BL20 SWI M24 XE",305479,30
SODIPHARM,,"DEPAK CHRO500 333-145MG TABCR TB30 XD",630791,31
SODIPHARM,,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",624625,32
SODIPHARM,,"DEPAKINE 500MG TABEC TB40 M36 XD",630763,33
SODIPHARM,,"DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD",625765,34
SODIPHARM,,"DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD",625767,35
SODIPHARM,,"DITROPAN 5MG TAB BL2X30 M36 XD",240939,36
SODIPHARM,,"DOGMATIL 50MG CAP BL30 M36 XE",611732,37
SODIPHARM,,"DOLIPRANE 100MG POWD SC12 NDSI XD",627331,38
SODIPHARM,,"DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD",627329,39
SODIPHARM,,"DOLIPRANE 150MG POWD SC12 NDSI XD",627332,40
SODIPHARM,,"DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD",627328,41
SODIPHARM,,"DOLIPRANE 1G TABEF TB8 NDSI M36 XD",624480,42
SODIPHARM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314,43
SODIPHARM,,"DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD",627327,44
SODIPHARM,,"DOLIPRANE 300MG POWD SC12 NDSI XD",626997,45
SODIPHARM,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326,46
SODIPHARM,,"DOLIPRANE VIT C 500-150MG TABEF TB16 XD",626630,47
SODIPHARM,,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",292037,48
SODIPHARM,,"DOLIPRANE 500MG POWD SC12 NDSI M24 XD",627330,49
SODIPHARM,,"DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD",624479,50
SODIPHARM,,"DOLIPREX 500MG+ POWD SC8 NDSI XD",626998,51
SODIPHARM,,"DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD",627160,52
SODIPHARM,,"ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD",528888,53
SODIPHARM,,"ERCEFURYL 200MG CAP BL2X14 SAF M60 XE",592593,54
SODIPHARM,,"ERCEFURYL 3.6G/90ML SOL BT1 S2 EX",671538,55
SODIPHARM,,"EXACYL 500MG TAB BL20 S3 XE",541078,56
SODIPHARM,,"EXACYL 1G/10ML SOL AM5 S3 M60 XE",224938,57
SODIPHARM,,"FLAGENTYL 500MG TABCO BL4 S4 M49 XD",664051,58
SODIPHARM,,"FLAGYL 500MG/+ INJ BG25 H FR",67933,59
SODIPHARM,,"FLAGYL 125MG/5ML SUSP BT1 XD",678014,60
SODIPHARM,,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",642941,61
SODIPHARM,,"FLEMING 1G-125MG TABCO BL2X8 M24 EX",476956,62
SODIPHARM,,"FLEMING 1G-200MG INJPO VL5 M24 EX",476963,63
SODIPHARM,,"FLEMING 3G/+ POWD BT1 M24 EX",476955,64
SODIPHARM,,"FLEMING 500-62.5MG TABCO BL2X8 M24 EX",476957,65
SODIPHARM,,"FLEMING 6G/+ POWD BT1 M24 EX",476954,66
SODIPHARM,,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",665371,67
SODIPHARM,,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",285368,68
SODIPHARM,,"IBEX 200MG+ CAPEM BL2X12 M36 EX",476933,69
SODIPHARM,,"LARGACTIL 100MG TABCO BL3X10 M36 XD",625681,70
SODIPHARM,,"LASILIX 20MG/2ML INJ AM1 XE",518938,71
SODIPHARM,,"LASILIX 40MG TAB BL3X10 SWI M36 XE",311168,72
SODIPHARM,,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",311166,73
SODIPHARM,,"LASILIX RETARD 60MG CAP TB30 M24 XE",293665,74
SODIPHARM,,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",239907,75
SODIPHARM,,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",292174,76
SODIPHARM,,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",436433,77
SODIPHARM,,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",214082,78
SODIPHARM,,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",346666,79
SODIPHARM,,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",245296,80
SODIPHARM,,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",592685,81
SODIPHARM,,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",592684,82
SODIPHARM,,"NORZOL 400-600MG TABCO BL10 M36 EX",476712,83
SODIPHARM,,"NO-SPA 40MG/2ML INJ AM25 XD",289137,84
SODIPHARM,,"NO-SPA 40MG/2ML INJ AM5 XD",289138,85
SODIPHARM,,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",287552,86
SODIPHARM,,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",287550,87
SODIPHARM,,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",287553,88
SODIPHARM,,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",592705,89
SODIPHARM,,"NOVALGIN 500MG TABCO BL2X10 M36 XD",609071,90
SODIPHARM,,"NOVALGIN 50MG/100ML SYR BT1 EX",671597,91
SODIPHARM,,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",264980,92
SODIPHARM,,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",311122,93
SODIPHARM,,"OFLOCET 200MG TABCO BL10 S4 M36 XD",632425,94
SODIPHARM,,"ORELOX 100MG TABCO BL10 SWI M36 XD",298689,95
SODIPHARM,,"ORELOX 200MG TABCO BL2X5 M36 XD",374872,96
SODIPHARM,,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",298691,97
SODIPHARM,,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",298693,98
SODIPHARM,,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",628390,99
SODIPHARM,,"OROKEN 200MG TABCO BL8 S4 M24 XD",628389,100
SODIPHARM,,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",628391,101
SODIPHARM,,"PROFENID 100MG SUP BL2X6 S4 M24 XD",639164,102
SODIPHARM,,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",540717,103
SODIPHARM,,"PROFENID 100MG INJPO VL50 H FR",172136,104
SODIPHARM,,"PROFENID 100MG TABCO BL3X10 XD",671609,105
SODIPHARM,,"PROFENID 50MG CAP BL2X12 S4 M36 XD",639608,106
SODIPHARM,,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",624622,107
SODIPHARM,,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",571696,108
SODIPHARM,,"QUINIMAX 125MG TABCO BT18 M36 XE",187750,109
SODIPHARM,,"QUINIMAX 500MG TABCO BT9 M36 XE",187747,110
SODIPHARM,,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",479387,111
SODIPHARM,,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",479530,112
SODIPHARM,,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",323470,113
SODIPHARM,,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",323473,114
SODIPHARM,,"RISORDAN 20MG TABCO BL3X20 M36 FR",355560,115
SODIPHARM,,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",408003,116
SODIPHARM,,"ROVAMYCINE 1.5MIU TABCO BL2X8 M36 XD",624775,117
SODIPHARM,,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",624774,118
SODIPHARM,,"RULID 150MG TABCO BL10 SWI M36 XD",298698,119
SODIPHARM,,"STILNOX 10MG TABCO BL20 S4 M48 XD",636827,120
SODIPHARM,,"SURGAM 200MG TAB BL2X10 SWI M36 XE",298711,121
SODIPHARM,,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",39171,122
SODIPHARM,,"TAVANIC 500MG TABCO BL5 SWI M60 XE",310637,123
SODIPHARM,,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",413689,124
SODIPHARM,,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",414074,125
SODIPHARM,,"THIOBACTIN 3G/60ML SUSP BT1 EX",671637,126
SODIPHARM,,"THIOBACTIN 500MG TAB BL24 EX",671639,127
SODIPHARM,,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",269069,128
SODIPHARM,,"TRANXENE 10MG CAP BL3X10 M36 XE",489540,129
SODIPHARM,,"TRANXENE 5MG CAP BL3X10 M36 XE",489541,130
SODIPHARM,,"TRIATEC 10MG TAB BL2X15 S4 M36 XD",666655,131
SODIPHARM,,"TRIATEC 1.25MG TAB BL2X15 XD",679231,132
SODIPHARM,,"TRIATEC 2.5MG TAB BL2X15 S4 M36 XD",666654,133
SODIPHARM,,"ULCAR 1G/5ML SUSP SC30 S4 M48 XD",646799,134
SODIPHARM,,"TRITAZIDE 10-12.5MG TAB BL2X14 S4 M36 XD",627667,135
SODIPHARM,,"TRITAZIDE 10-25MG TAB BL2X14 S4 M36 XD",627060,136
SODIPHARM,,"TRITAZIDE 5-12.5MG TAB BL2X14 S4 M36 XD",627061,137
SODIPHARM,,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",627062,138
SODIPHARM,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279,139
SODIPHARM,,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",612011,140
SODIPHARM,,"XATRAL 10MG TABCR BL30 S4 M36 XD",633072,141
SODIPHARM,,"ZEBEN 400MG TAB BL1 M48 EX",476947,142
SODIPHARM,,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",306216,143
SODIPHARM,,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",306217,144
SODIPHARM,,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",306218,145
SODIPHARM,,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",306219,146
SODIPHARM,,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",477825,147
SODIPHARM,,"RODOGYL 750KIU+ TABCO BL2X10 S4 M36 XD",624773,148
SODIPHARM,,"TRIATEC 5MG TAB BL2X15 S4 M36 XD",666653,149
SODIPHARM,,"NOVALGIN 2.5G/5ML INJ AM5 S4 M36 XD",635403,150
SODIPHARM,,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",662889,151
SODIPHARM,,"DOLIPRANETABS 1G TAB BL2X4 EX",663982,152
SODIPHARM,,"DOLIPRANETABS 500MG TAB BL2X8 X EX",663983,153
SODIPHARM,,"FLAGYL 250MG TAB BL2X10 X EX",663984,154
SODIPHARM,,"FLAGYL 500MG TAB BL14 X EX",663985,155
SODIPHARM,,"GARDENAL 100MG TAB BL2X10 X EX",663986,156
SODIPHARM,,"DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX",663981,157
SODIPHARM,,"QUINIMAX 500MG/4ML INJ AM25 X EX",663996,158
SODIPHARM,,"QUINIMAX 250MG/2ML INJ AM25 X EX",663995,159
SODIPHARM,,"QUINIMAX 500MG/4ML INJ AM3 X EX",663998,160
SODIPHARM,,"PROFENID 150MG/+ SYR BT1 X EX",663992,161
SODIPHARM,,"XATRAL 2.5MG TABCO BL2X15 S4 M24 XD",639628,162
SODIPHARM,,"FLAGYL 500MG TABCO BL2X7 M36 XD",671212,163
SODIPHARM,,"ALLSTAR MEDSUP MEDSU PEN1 MAU XE",516219,164
SODIPHARM,,"APROVASC 150-10MG TAB BL4X7 M36 XD",539185,165
SODIPHARM,,"APROVASC 150-5MG TAB BL4X7 M36 XD",539183,166
SODIPHARM,,"APROVASC 300-10MG TAB BL4X7 M36 XD",539181,167
SODIPHARM,,"APROVASC 300-5MG TAB BL4X7 M36 XD",539182,168
SODIPHARM,,"INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE",405018,169
SODIPHARM,,"INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE",405039,170
SODIPHARM,,"INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE",405069,171
SODIPHARM,,"MAALOX 600MG/+ SUSP SC30 S3 M36 XD",291024,172
SODIPHARM,,"PLAVIX 75MG TABCO BL2X14 M36 XE",222428,173
SODIPHARM,,"TAVANIC 500MG/+ INFLS VL1 ICRA M36 XD",694156,174
SODIPHARM,,"XATRAL 10MG TABCR BL30 M36 XD",545747,175
SODIPHARM,,"GARDENAL 50MG TAB BL3X10 X EX",663987,176
SODIPHARM,,"CORDARONE 200MG TAB BL2X15 M36 XD",554510,177
SODIPHARM,,"GARDENAL 40MG SUBLY VLSX1 S4 M36 XD",646872,178
SODIPHARM,,"GARDENAL 40MG SUBLY VLSX1 SWI M36 XD",297260,179
SODIPHARM,,"LACTACYD 120ML LIQSO BT1 XD",671563,180
SODIPHARM,,"LACTACYD 200ML LIQSO BT1 XD",671568,181
SODIPHARM,,"OMIZEC 20MG CAP BL4X7 H EX",698117,182
SODIPHARM,,"BIOFERON 200ML SYR BT1 M30 H EX",679090,183
SODIPHARM,,"IBEX 200MG+ CAP BL2X12 H EX",698115,184
SODIPHARM,,"LANTUS 300IU/3ML INJ SOLO5 M36 XD",684820,185
SODIPHARM,,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",224948,186
SODIPHARM,,"PARAFLAM 400-325MG TABCO BL10 M36 EX",476714,187
SODIPHARM,,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",626499,188
SODIPHARM,,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",241634,189
SODIPHARM,,"STILNOX 10MG TABCO BL14 S4 M48 XD",636825,190
SODIPHARM,,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737,191
SODIPHARM,,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",663988,192
SODIPHARM,,"AMEDIN 10MG TAB BL2X14 M36 MG",475652,193
SODIPHARM,,"AMEDIN 5MG TAB BL2X14 M36 UG",475862,194
SODIPHARM,,"AXACEF 250MG TABCO BL10 M36 MG",475987,195
SODIPHARM,,"AXACEF 500MG TABCO BL10 M36 MG",475988,196
SODIPHARM,,"DYMOL 50-500MG TABEC BL10 M36 MG",476664,197
SODIPHARM,,"ZOXON 1G INJPO VL100 M36 MG",476624,198
SODIPHARM,,"TOPLEXIL 33MG/100ML SYR BT1 X EX",663994,199
SODIPHARM,,"COAPRO 300-25MG TABCO BL2X14 M24 XE",264433,200
SODIPHARM,,"ELOXATINE 100MG/20ML INJ VL1 H FR",407073,201
SODIPHARM,,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",355496,202
SODIPHARM,,"ARTANE 5MG TAB BL20 FR",665401,203
SODIPHARM,,"DOLIPRANE 1G TAB BL2X4 M24 XD",650739,204
SODIPHARM,,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",627595,205
SODIPHARM,,"TRITACE 5MG TAB BL2X14 S4 M36 XE",627597,206
SODIPHARM,,"AMARYL 1MG TAB BL2X15 S3 M36 XE",261604,207
SODIPHARM,,"AMARYL 2MG TAB BL2X15 S3 M36 XE",261605,208
SODIPHARM,,"AMARYL 3MG TAB BL2X15 S4 M36 XE",632896,209
SODIPHARM,,"AMARYL 3MG TAB BL2X15 S3 M36 XE",261608,210
SODIPHARM,,"AMARYL 4MG TAB BL2X15 S3 M36 XE",261610,211
SODIPHARM,,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",306220,212
SODIPHARM,,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",306222,213
SODIPHARM,,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",306225,214
SODIPHARM,,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",306226,215
SODIPHARM,,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",502299,216
SODIPHARM,,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",476009,217
SODIPHARM,,"FLEMING 500-125MG TABCO BL2X7 M24 EX",477015,218
SODIPHARM,,"FLEMING 457MG/5ML SUSP BT1 M24 KE",477034,219
SODIPHARM,,"FLEMING 875-125MG TABCO BL2X7 M24 EX",476043,220
SODIPHARM,,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",415360,221
SODIPHARM,,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",615902,222
SODIPHARM,,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",250798,223
SODIPHARM,,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",251781,224
SODIPHARM,,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",477787,225
SODIPHARM,,"ZOXON 1G INJPO VL1+AM1 M36 KE",477044,226
SODIPHARM,,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",643215,227
SODIPHARM,,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",643216,228
SODIPHARM,,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",641849,229
SODIPHARM,,"FLAGYL 500MG/+ LIQ BT1 ZA",67294,230
SODIPHARM,,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",645815,231
SODIPHARM,,"BOX HISTIACIL NF 150ML JBE ADU",626547,232
SODIPHARM,,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",245298,233
SODIPHARM,,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",352016,234
SODIPHARM,,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",370351,235
SODIPHARM,,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",407096,236
SODIPHARM,,"LASIX 20MG/2ML INJ AM5 XE",518946,237
SODIPHARM,,"LASIX 40MG TAB BL2X10 M36 XE",505579,238
SODIPHARM,,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",436418,239
SODIPHARM,,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",213714,240
SODIPHARM,,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",258746,241
SODIPHARM,,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",312451,242
SODIPHARM,,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",642931,243
SODIPHARM,,"MAALOX 84G/+ SUSP BT1 XE",506739,244
SODIPHARM,,"AMARYL 1MG TAB BL3X10 M36 ZA",645820,245
SODIPHARM,,"AMARYL 2MG TAB BL3X10 M36 ZA",645818,246
SODIPHARM,,"AMARYL 4MG TAB BL3X10 M36 ZA",645819,247
SODIPHARM,,"FLAGYL 400MG TAB BT100 M24 ZA",645817,248
SODIPHARM,,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",615926,249
SODIPHARM,,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",263980,250
SODIPHARM,,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",306632,251
SODIPHARM,,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",651969,252
SODIPHARM,,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",653312,253
SODIPHARM,,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",696080,254
SODIPHARM,,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",696079,255
SODIPHARM,,"BUSCOPAN 20MG/1ML INJ AM5 M36 ZA",652574,256
SODIPHARM,,"BISOLVON LINCTUS DA 160MG/+ SYR BT1 ZA",654229,257
