product_description,quantity,country,distributor
AMARYL TABS 1mg * 30's,15,KE,Surgipharm
AMARYL TABS 2mg * 30's,10,KE,Surgipharm
AMARYL TABS 4mg * 30's,10,KE,Surgipharm
APROVASC TAB 300-10MG *28,2,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,35,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,47,KE,Surgipharm
CLEXANE INJ. 20mg * 2,12,KE,Surgipharm
CLEXANE INJ. 40mg * 2,40,KE,Surgipharm
CLEXANE INJ. 60mg * 2,10,KE,Surgipharm
CLEXANE INJ. 80mg * 2,25,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,8,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,7,KE,Surgipharm
EPILIM INJECTION 400MG * 1,5,KE,Surgipharm
FLAGYL TABS 400mg * 100's,16,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,10,KE,Surgipharm
LASIX TABS 40mg * 20,74,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,50,KE,Surgipharm
NO SPA INJECTION 40mg/2ml * 25Amps,3,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,13,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,26,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,4,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,4,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,2,KE,Surgipharm
ORELOX TABS 100MG *10'S,3,KE,Surgipharm
ALLSTAR PEN,15,KE,Surgipharm
AMARYL M TABS 2mg * 30's,5,KE,Surgipharm
AMARYL TABS 1mg * 30's,2,KE,Surgipharm
AMARYL TABS 4mg * 30's,2,KE,Surgipharm
APROVASC TAB 150-5MG *28,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,12,KE,Surgipharm
CLEXANE INJ. 40mg * 2,10,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,11,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,2,KE,Surgipharm
EPILIM SYRUP 300ml,6,KE,Surgipharm
FLAGYL SUSPENSION 100ml,2,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,3,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2,KE,Surgipharm
LASIX TABS 40mg * 20,37,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,1,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,4,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,2,KE,Surgipharm
PLAVIX TABS 75mg * 28's,2,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,24,KE,Surgipharm
STILNOX TABS 10MG * 14,10,KE,Surgipharm
APROVEL TABS 300mg * 28's,10,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,200,KE,Surgipharm
CLEXANE INJ. 40mg * 2,10,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,30,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,50,KE,Surgipharm
EPILIM SYRUP 300ml,120,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),50,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),100,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,30,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),50,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,100,KE,Surgipharm
LASIX TABS 40mg * 20,200,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,10,KE,Surgipharm
NO SPA TABLETS 40mg * 20,10,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,48,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,216,KE,Surgipharm
ORELOX TABS 100MG *10'S,10,KE,Surgipharm
PLAVIX TABS 75mg * 28's,20,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,30,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,30,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,3,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),5,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),10,KE,Surgipharm
STILNOX TABS 10MG * 14,100,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,2,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),10,KE,Surgipharm
EPILIM SYRUP 300ml,10,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),5,KE,Surgipharm
TRITACE TABS 5mg * 28's,10,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,1,KE,Surgipharm
ORELOX TABS 100MG *10'S,1,KE,Surgipharm
PLAVIX TABS 75mg * 28's,1,KE,Surgipharm
CLEXANE INJ. 40mg * 2,200,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,20,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,140,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,2,KE,Surgipharm
AMARYL M TABS 2mg * 30's,10,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,100,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,0,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,10,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,100,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),24,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),150,KE,Surgipharm
IBEX CAPSULES 2*12,200,KE,Surgipharm
LANTUS 10ml VIAL,2,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,10,KE,Surgipharm
LASIX AMPS 2ml * 5,5,KE,Surgipharm
LASIX TABS 40mg * 20,100,KE,Surgipharm
MAALOX SUSPENSION 350ml,50,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,20,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,20,KE,Surgipharm
ORELOX TABS 200MG *10'S,20,KE,Surgipharm
TAVANIC TABS 500mg * 5,10,KE,Surgipharm
TRITACE TABS 5mg * 28's,10,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,10,KE,Surgipharm
AMARYL M TABS 2mg * 30's,10,KE,Surgipharm
DAONIL TABS 5mg * 100's,2,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,3,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,5,KE,Surgipharm
FLAGYL TABS 400mg * 100's,5,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),24,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),24,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,10,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),10,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,2,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,2,KE,Surgipharm
ORELOX TABS 100MG *10'S,3,KE,Surgipharm
ORELOX TABS 200MG *10'S,3,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,2,KE,Surgipharm
APROVASC TAB 150-5MG *28,3,KE,Surgipharm
APROVASC TAB 300-10MG *28,1,KE,Surgipharm
APROVASC TAB 300-5MG *28,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,4,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,15,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,6,KE,Surgipharm
MAALOX SUSPENSION 350ml,2,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,10,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,1,KE,Surgipharm
ORELOX TABS 200MG *10'S,3,KE,Surgipharm
PLAVIX TABS 75mg * 28's,2,KE,Surgipharm
TRITACE TABS 5mg * 28's,1,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,2,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,10,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,3,KE,Surgipharm
FLAGYL SUSPENSION 100ml,2,KE,Surgipharm
FLAGYL TABS 400mg * 100's,1,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1,KE,Surgipharm
LASIX TABS 40mg * 20,4,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,2,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,10,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,11,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,5,KE,Surgipharm
ORELOX TABS 200MG *10'S,7,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,10,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,1,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,1,KE,Surgipharm
AMARYL M TABS 2mg * 30's,4,KE,Surgipharm
APROVASC TAB 150-5MG *28,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,1,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,10,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,1,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,2,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,2,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,5,KE,Surgipharm
TRITACE TABS 5mg * 28's,3,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,5,KE,Surgipharm
EPILIM SYRUP 300ml,4,KE,Surgipharm
EPILIM SYRUP 300ml,5,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,10,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,10,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,1,KE,Surgipharm
EPILIM CHRONO TABS 300mg * 100,1,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,1,KE,Surgipharm
FLAGYL SUSPENSION 100ml,0,KE,Surgipharm
PLAVIX TABS 75mg * 28's,1,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,5,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,5,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,20,KE,Surgipharm
STILNOX TABS 10MG * 14,3,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,1,KE,Surgipharm
TRITACE TABS 5mg * 28's,3,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,3,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,1,KE,Surgipharm
EPILIM SYRUP 300ml,48,KE,Surgipharm
AMARYL M TABS 2mg * 30's,15,KE,Surgipharm
AMARYL TABS 1mg * 30's,6,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,5,KE,Surgipharm
EPILIM SYRUP 300ml,15,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,6,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),6,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),6,KE,Surgipharm
IBEX CAPSULES 2*12,12,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,10,KE,Surgipharm
LASIX TABS 40mg * 20,24,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,35,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,5,KE,Surgipharm
AMARYL M TABS 2mg * 30's,0,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,6,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,18,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,1,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,3,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,12,KE,Surgipharm
FLAGYL SUSPENSION 100ml,2,KE,Surgipharm
FLAGYL TABS 400mg * 100's,1,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),1,KE,Surgipharm
MAALOX SUSPENSION 350ml,2,KE,Surgipharm
NO SPA FORTE TABLETS 80MG * 20,1,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,4,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,1,KE,Surgipharm
ORELOX TABS 200MG *10'S,3,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,4,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,5,KE,Surgipharm
STILNOX TABS 10MG * 14,10,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,1,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,1,KE,Surgipharm
AMARYL M TABS 2mg * 30's,1,KE,Surgipharm
APROVEL TABS 150mg * 28's,2,KE,Surgipharm
APROVEL TABS 300mg * 28's,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,4,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,1,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,5,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,3,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,15,KE,Surgipharm
FLAGYL SUSPENSION 100ml,1,KE,Surgipharm
FLAGYL TABS 400mg * 100's,2,KE,Surgipharm
LASIX TABS 40mg * 20,11,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,1,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,1,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,4,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,1,KE,Surgipharm
ORELOX TABS 200MG *10'S,2,KE,Surgipharm
STILNOX TABS 10MG * 14,10,KE,Surgipharm
TAVANIC TABS 500mg * 5,1,KE,Surgipharm
TRITAZIDE TABS 5/25MG * 28'S,1,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,2,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),100,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),110,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),100,KE,Surgipharm
ORELOX TABS 100MG *10'S,5,KE,Surgipharm
APROVEL TABS 150mg * 28's,1,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,1,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,2,KE,Surgipharm
FLAGYL SUSPENSION 100ml,1,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,1,KE,Surgipharm
MAALOX SUSPENSION 350ml,4,KE,Surgipharm
ORELOX TABS 200MG *10'S,2,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,1,KE,Surgipharm
FLAGYL SUSPENSION 100ml,2,KE,Surgipharm
FLAGYL TABS 400mg * 100's,1,KE,Surgipharm
ORELOX TABS 200MG *10'S,2,KE,Surgipharm
STILNOX TABS 10MG * 14,2,KE,Surgipharm
TRITACE TABS 5mg * 28's,3,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),20,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),20,KE,Surgipharm
LASIX TABS 40mg * 20,5,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,30,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,30,KE,Surgipharm
STILNOX TABS 10MG * 14,10,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,1,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),3,KE,Surgipharm
LASIX TABS 40mg * 20,10,KE,Surgipharm
ORELOX TABS 100MG *10'S,2,KE,Surgipharm
ORELOX TABS 200MG *10'S,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,100,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,10,KE,Surgipharm
DAONIL TABS 5mg * 100's,20,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,10,KE,Surgipharm
EPILIM SYRUP 300ml,48,KE,Surgipharm
FLAGYL TABS 400mg * 100's,90,KE,Surgipharm
LASIX TABS 40mg * 20,50,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,20,KE,Surgipharm
ORELOX TABS 100MG *10'S,10,KE,Surgipharm
PLAVIX TABS 75mg * 28's,5,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,10,KE,Surgipharm
TRITACE TABS 5mg * 28's,10,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,10,KE,Surgipharm
CLEXANE INJ. 40mg * 2,2,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,2,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),3,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),2,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,50,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,100,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,5,KE,Surgipharm
LASIX TABS 40mg * 20,10,KE,Surgipharm
APROVASC TAB 150-5MG *28,1,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,5,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,4,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,4,KE,Surgipharm
LASIX TABS 40mg * 20,3,KE,Surgipharm
STILNOX TABS 10MG * 14,4,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,10,KE,Surgipharm
APROVEL TABS 150mg * 28's,4,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,10,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,20,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,5,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,14,KE,Surgipharm
ORELOX TABS 100MG *10'S,10,KE,Surgipharm
ORELOX TABS 200MG *10'S,10,KE,Surgipharm
STILNOX TABS 10MG * 14,20,KE,Surgipharm
AMARYL TABS 2mg * 30's,2,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,22,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,18,KE,Surgipharm
AMARYL M TABS 2mg * 30's,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,3,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,2,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,10,KE,Surgipharm
EPILIM SYRUP 300ml,1,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,5,KE,Surgipharm
LASIX TABS 40mg * 20,26,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,2,KE,Surgipharm
MAALOX SUSPENSION 350ml,3,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,1,KE,Surgipharm
ORELOX TABS 200MG *10'S,4,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,4,KE,Surgipharm
TAVANIC TABS 500mg * 5,2,KE,Surgipharm
TRITACE TABS 5mg * 28's,2,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,10,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,2,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,1,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,3,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,2,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,5,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,20,KE,Surgipharm
EPILIM SYRUP 300ml,1,KE,Surgipharm
AMARYL M TABS 2mg * 30's,3,KE,Surgipharm
APROVEL TABS 300mg * 28's,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,3,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,2,KE,Surgipharm
DAONIL TABS 5mg * 100's,1,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,2,KE,Surgipharm
EPILIM SYRUP 300ml,1,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,2,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,8,KE,Surgipharm
FLAGYL TABS 400mg * 100's,1,KE,Surgipharm
LASIX TABS 40mg * 20,6,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,7,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,1,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,1,KE,Surgipharm
ORELOX TABS 200MG *10'S,1,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,1,KE,Surgipharm
AMARYL M TABS 2mg * 30's,10,KE,Surgipharm
CLEXANE INJ. 40mg * 2,23,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,1,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,45,KE,Surgipharm
EPILIM SYRUP 300ml,10,KE,Surgipharm
IBEX CAPSULES 2*12,30,KE,Surgipharm
LANTUS 10ml VIAL,1,KE,Surgipharm
LASIX TABS 40mg * 20,10,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,10,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,3,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,24,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,1,KE,Surgipharm
FLAGYL SUSPENSION 100ml,1,KE,Surgipharm
MAALOX SUSPENSION 150ml,1,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,1,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,1,KE,Surgipharm
ALLSTAR PEN,25,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,3,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,1,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,2,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,5,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,4,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,4,KE,Surgipharm
TRITACE TABS 5mg * 28's,1,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,1,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,5,KE,Surgipharm
AMARYL TABS 1mg * 30's,6,KE,Surgipharm
AMARYL TABS 2mg * 30's,5,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,7100,KE,Surgipharm
CLEXANE INJ. 20mg * 2,5,KE,Surgipharm
FLAGYL TABS 400mg * 100's,10,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,20,KE,Surgipharm
STILNOX TABS 10MG * 14,0,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,3,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,1,KE,Surgipharm
ORELOX TABS 200MG *10'S,4,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,10,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,19,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,2,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),2,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,1,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,1,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,1,KE,Surgipharm
AMARYL M TABS 2mg * 30's,2,KE,Surgipharm
AMARYL TABS 1mg * 30's,9,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,1,KE,Surgipharm
APROVEL TABS 150mg * 28's,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,6,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,7,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,1,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,17,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,3,KE,Surgipharm
DAONIL TABS 5mg * 100's,2,KE,Surgipharm
EPILIM SYRUP 300ml,1,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,3,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,3,KE,Surgipharm
FLAGYL SUSPENSION 100ml,2,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,6,KE,Surgipharm
LASIX TABS 40mg * 20,71,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,13,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,1,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,6,KE,Surgipharm
ORELOX TABS 100MG *10'S,1,KE,Surgipharm
ORELOX TABS 200MG *10'S,4,KE,Surgipharm
PLAVIX TABS 75mg * 28's,10,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,1,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,2,KE,Surgipharm
STILNOX TABS 10MG * 14,25,KE,Surgipharm
TAVANIC TABS 500mg * 5,15,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,6,KE,Surgipharm
TRITACE TABS 5mg * 28's,3,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,1,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,16,KE,Surgipharm
FLAGYL SUSPENSION 100ml,6,KE,Surgipharm
FLAGYL TABS 400mg * 100's,1,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,7,KE,Surgipharm
MAALOX SUSPENSION 350ml,2,KE,Surgipharm
ORELOX TABS 100MG *10'S,1,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,12,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,20,KE,Surgipharm
AMARYL M TABS 2mg * 30's,10,KE,Surgipharm
AMARYL TABS 2mg * 30's,10,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,20,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,20,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,3,KE,Surgipharm
EPILIM SYRUP 300ml,5,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,3,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,20,KE,Surgipharm
FLAGYL SUSPENSION 100ml,30,KE,Surgipharm
FLAGYL TABS 400mg * 100's,20,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),20,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),10,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,10,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),10,KE,Surgipharm
IBEX CAPSULES 2*12,20,KE,Surgipharm
MAALOX SUSPENSION 350ml,12,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,5,KE,Surgipharm
DAONIL TABS 5mg * 100's,10,KE,Surgipharm
EPILIM SYRUP 300ml,5,KE,Surgipharm
